,tweet_source,tweet_text,tweet_date,tweet_vader_score,tweet_positive_score,tweet_neutral_score,tweet_negative_score
376,CBS News,"""New abnormal"": Doomsday Clock still at 2 minutes to midnight https://t.co/yZ1n8T93ZP https://t.co/3egmYJQRuM",Sun Jan 27 08:03:04 +0000 2019,-0.5859,0.0,0.725,0.275
377,CBS News,"""Let It Go"": Dad and 4-year-old son wear ""Frozen"" dresses, dance in viral video https://t.co/sqy6wlTIR1 https://t.co/IAQCXPy1nH",Sun Jan 27 07:48:04 +0000 2019,0.0,0.0,1.0,0.0
378,CBS News,Under Armour is developing spacesuits and footwear for Virgin Galactic https://t.co/a48iAV4OQO https://t.co/qeU43E2dWA,Sun Jan 27 07:33:04 +0000 2019,0.0,0.0,1.0,0.0
379,CBS News,California's Berkeley approves 25-cent fee on disposable cups https://t.co/IJV8LHE2r6 https://t.co/ywVvsoqHRB,Sun Jan 27 07:18:03 +0000 2019,0.4019,0.231,0.769,0.0
380,The New York Times,"""When I first saw it, I just said 'What?!' and didn’t speak for a while,"" said a researcher who studied fossils of… https://t.co/QizPstYyas",Sun Jan 27 10:34:41 +0000 2019,0.0,0.0,1.0,0.0
381,The New York Times,"RT @nytrealestate: Prewar charm isn't easy to restore. That's why you need the help of skilled craftsmen, including wood strippers, plaster…",Sun Jan 27 10:16:58 +0000 2019,0.2746,0.202,0.637,0.161
382,The New York Times,"In Opinion

Julian Sanchez writes, ""There were also several indications that the probe may not be as near its concl… https://t.co/Cf27mu7ffc",Sun Jan 27 10:00:08 +0000 2019,0.0,0.0,1.0,0.0
383,The New York Times,"""When you lose a leg, you don’t just lose a leg — you lose a piece of heart, you lose a piece of mind, you lose a p… https://t.co/sQDvC46Ns1",Sun Jan 27 09:33:58 +0000 2019,-0.91,0.0,0.571,0.429
384,The New York Times,Scientists say using bone cement for spinal fractures doesn't provide any more pain relief than a placebo. But some… https://t.co/XisUACBSPU,Sun Jan 27 09:16:29 +0000 2019,-0.0553,0.141,0.709,0.15
385,The New York Times,Cooking is simpler and faster when you have already have the ingredients. Here’s how to stock a modern pantry. https://t.co/eW3D97T3LP,Sun Jan 27 09:00:14 +0000 2019,0.0,0.0,1.0,0.0
386,The New York Times,"RT @NYTStyles: Haley Joel Osment does not see dead people anymore. Or at least, if he does, he didn't mention it. https://t.co/C8pU1s1g6p",Sun Jan 27 08:33:41 +0000 2019,0.5334,0.141,0.859,0.0
387,The New York Times,"RT @nytimesarts: ""Black Earth Rising"": Michaela Cole and John Goodman deliver fine performances in the grimly literal Netflix series https:…",Sun Jan 27 08:17:26 +0000 2019,-0.128,0.081,0.814,0.104
388,The New York Times,"RT @nytopinion: When government officials came to stop the people digging for cobalt, they were attacked with stones and crowbars. “We’re i…",Sun Jan 27 08:00:09 +0000 2019,-0.6369,0.0,0.794,0.206
389,The New York Times,RT @nytimesarts: A three-time Academy Award winner and five-time Grammy winner — he was nominated for a total of 13 Oscars and 17 Grammys —…,Sun Jan 27 07:35:17 +0000 2019,0.9022,0.369,0.631,0.0
390,The New York Times,"Anger is not inherently bad, but that’s no excuse to let it boil unchecked https://t.co/9CMyQnT09G",Sun Jan 27 07:17:40 +0000 2019,-0.4166,0.173,0.563,0.264
391,The New York Times,"Well into the 21st century, Gandhi’s halo is still bright in most of the world. But in contemporary India, Gandhi i… https://t.co/Gxq7FwQxBC",Sun Jan 27 07:00:11 +0000 2019,0.6124,0.2,0.8,0.0
392,The New York Times,"In Opinion

Brent Staples writes, ""African-Americans who embraced automobile travel to escape filthy, 'colored-only… https://t.co/MKZgY7tdCB",Sun Jan 27 06:31:14 +0000 2019,0.1779,0.108,0.892,0.0
393,The New York Times,RT @nytimesworld: José Moreno was a teenager when he joined a Basque battalion to fight Franco's uprising. It is a chapter of his life that…,Sun Jan 27 06:15:04 +0000 2019,-0.3818,0.0,0.89,0.11
394,The New York Times,"""When I was at boarding school and felt this special loneliness even though I was surrounded by other people, I alw… https://t.co/N8IElS6qrX",Sun Jan 27 06:00:11 +0000 2019,0.0836,0.136,0.742,0.122
395,The New York Times,"RT @NYTSports: ""People used to stare at me when I was growing up because I was in a wheelchair, and I hated it,"" Dylan Alcott says. ""Now th…",Sun Jan 27 05:33:46 +0000 2019,-0.5423,0.061,0.789,0.151
396,The New York Times,"RT @juliebosman: What the shutdown revealed about America.
 https://t.co/EgIwJIvlgJ https://t.co/o6SVo2QIrY",Sun Jan 27 05:16:03 +0000 2019,0.0,0.0,1.0,0.0
397,The New York Times,"RT @alexburnsNYT: The great risk for a president who faces a primary is less that he could lose, than that he could bleed badly before the…",Sun Jan 27 05:03:04 +0000 2019,-0.4215,0.128,0.625,0.247
398,The New York Times,11 of our best weekend reads https://t.co/cObdYyOTNR,Sun Jan 27 04:50:05 +0000 2019,0.6369,0.412,0.588,0.0
399,The New York Times,"Accessories and data may not take up much physical space, but they contribute to frustration and anxiety. Here are… https://t.co/x4C1pRAhEg",Sun Jan 27 04:35:52 +0000 2019,-0.7351,0.0,0.744,0.256
400,Fox News,.@POTUS: “Hopefully we can all work together next year to continue delivering for the American people.”… https://t.co/FdLczQZN4g,Thu Nov 08 05:01:00 +0000 2018,0.0,0.0,1.0,0.0
401,Fox News,Former US Attorney Harry Litman on Whitaker &amp; Mueller probe: “I think most people think it’s unlikely that he would… https://t.co/6W1eHbZ7zZ,Thu Nov 08 04:55:00 +0000 2018,0.0,0.0,1.0,0.0
402,Fox News,Pete Davidson's 'SNL' castmate Kenan Thompson talks Dan Crenshaw joke: 'They are figuring out a way to right that w… https://t.co/MlIJF907FK,Thu Nov 08 04:50:00 +0000 2018,0.296,0.104,0.896,0.0
403,Fox News,".@jasoninthehouse: “Attorney General @jeffsessions is a patriot. He was a good Republican, and I applaud him for hi… https://t.co/lqmOqmHcJZ",Thu Nov 08 04:45:00 +0000 2018,0.7096,0.296,0.704,0.0
404,Fox News,"Tom Dupree on Acting Attorney General Matthew Whitaker: “Calls for him to recuse from Russia, I think, are meritles… https://t.co/74TWeQngjg",Thu Nov 08 04:35:00 +0000 2018,0.0,0.0,1.0,0.0
405,Fox News,"Cabinet shakeup expected after @jeffsessions pushed out, @edhenry reports @foxnewsnight https://t.co/6UTwyCpZRV https://t.co/MY7kH6s4T7",Thu Nov 08 04:25:00 +0000 2018,-0.1531,0.0,0.873,0.127
406,Fox News,"New reactions to Sessions resignation, Catherine Herridge has the story @foxnewsnight https://t.co/6UTwyCHBgv https://t.co/FaiATyMSgC",Thu Nov 08 04:14:15 +0000 2018,-0.296,0.0,0.845,0.155
407,Fox News,MLB star @Bharper3407 rejects $300M offer from Nationals: Reports (via @FoxBusiness) https://t.co/Bgfoyi7fNH,Thu Nov 08 04:05:00 +0000 2018,-0.4939,0.0,0.775,0.225
408,Fox News,Doug Schoen: Trump shouldn’t have fired Jeff Sessions – here’s why https://t.co/0ITTpZyqyx,Thu Nov 08 03:55:00 +0000 2018,-0.5574,0.0,0.735,0.265
409,Fox News,"Joseph diGenova on who could replace AG Sessions: ""@ChrisChristie would have the full confidence of @POTUS, which i… https://t.co/3eoxyIurd3",Thu Nov 08 03:52:26 +0000 2018,0.5106,0.155,0.845,0.0
410,Fox News,‘Brady Bunch’ cast to take part in TV home’s renovation: report https://t.co/rebtV4qkql,Thu Nov 08 03:48:00 +0000 2018,0.0,0.0,1.0,0.0
411,Fox News,".@TuckerCarlson: Dems' Election Message Was All 'Trump', No Substance https://t.co/CscvHQkfAX",Thu Nov 08 03:42:00 +0000 2018,-0.296,0.0,0.804,0.196
412,Fox News,"11-year-old in North Carolina charged with putting needles in Halloween candy, police say https://t.co/Dm3F07wpIt",Thu Nov 08 03:35:00 +0000 2018,-0.2023,0.0,0.878,0.122
413,Fox News,Rhino rescue? Scientists may hold key to saving northern white rhinoceros from extinction  https://t.co/VUifTtCbTk,Thu Nov 08 03:29:00 +0000 2018,0.5106,0.202,0.798,0.0
414,Fox News,"RT @FoxBusiness: Rick Scott: ""Socialism will not happen in our nation, and it's not going to happen under my watch."" https://t.co/CLNOuNnGNo",Thu Nov 08 03:23:02 +0000 2018,0.0,0.0,1.0,0.0
415,Fox News,"Democrat Colin Allred, who unseated Rep. Pete Sessions, won't say if he'll back Pelosi https://t.co/mNox8bKgiA",Thu Nov 08 03:23:00 +0000 2018,0.0,0.0,1.0,0.0
416,Fox News,Surveillance video shows Michigan woman reportedly reversing car into store https://t.co/tJr2cUsZ8a,Thu Nov 08 03:16:01 +0000 2018,0.0,0.0,1.0,0.0
417,Fox News,".@senatemajldr Mitch McConnell said Wednesday that Democrats and Republicans will have to address health care ""on a… https://t.co/xF54bEhvOA",Thu Nov 08 03:11:00 +0000 2018,0.4939,0.158,0.842,0.0
418,Fox News,Woman finds her diamond before proposal and 'ring shames' herself https://t.co/uoLHUxHeBD,Thu Nov 08 03:04:00 +0000 2018,-0.0772,0.17,0.638,0.191
419,Fox News,McDonald's customers’ $5M lawsuit over unwanted Quarter Pounder cheese dismissed by judge https://t.co/yBEvL4cAFK,Thu Nov 08 03:01:47 +0000 2018,-0.4215,0.0,0.743,0.257
420,CNN,Right-wing media split over President Trump's government shutdown decision https://t.co/pz6JVnJfpu https://t.co/gn5CY1O430,Sat Jan 26 23:30:10 +0000 2019,0.0,0.0,1.0,0.0
421,CNN,"After losing $1 million a week due to the partial government shutdown, the Smithsonian museums are getting back in… https://t.co/z382bFIB4h",Sat Jan 26 23:15:08 +0000 2019,-0.3818,0.0,0.874,0.126
422,CNN,Ohio Sen. Sherrod Brown tells CNN’s Van Jones that he could defeat President Trump in Ohio and New York if he runs… https://t.co/bOVlpqok1V,Sat Jan 26 23:00:00 +0000 2019,-0.4588,0.0,0.88,0.12
423,CNN,Venezuelan President Nicolas Maduro secured another six-year term last May in an election that was widely seen as s… https://t.co/kjRx5ldOec,Sat Jan 26 22:57:10 +0000 2019,0.4019,0.124,0.876,0.0
424,CNN,Cigarette butts containing plastic filters are the most littered item in the world. Filters are made of cellulose a… https://t.co/kH72qx0VV3,Sat Jan 26 22:55:51 +0000 2019,0.0,0.0,1.0,0.0
425,CNN,An internal memo CNN obtained says that people tasked with keeping Uber safe were overworked and at times emotional… https://t.co/jS07cssZO1,Sat Jan 26 22:54:39 +0000 2019,0.4927,0.144,0.856,0.0
426,CNN,Here's what you might have missed during a busy news week https://t.co/INfw29evBm https://t.co/KUigCr1274,Sat Jan 26 22:54:01 +0000 2019,-0.296,0.0,0.833,0.167
427,CNN,"GOP Rep. Steve King, despite history of racist remarks, says at town hall he isn't racist https://t.co/zVUNcQbMq7 https://t.co/D6agVpP0BK",Sat Jan 26 22:45:06 +0000 2019,0.7536,0.287,0.713,0.0
428,CNN,A Banksy mural painted on the Bataclan theater in Paris has been stolen https://t.co/wkPjBqDigP https://t.co/jx8vLqCTQn,Sat Jan 26 22:30:12 +0000 2019,-0.4939,0.0,0.802,0.198
429,CNN,"Austrian muscleman, movie star and former California governor Arnold Schwarzenegger says President Trump is making… https://t.co/cj2nVbn1HV",Sat Jan 26 22:15:09 +0000 2019,0.0,0.0,1.0,0.0
430,CNN,"How Davos can go from ""elitist"" to ""woke"" https://t.co/uDZwKYHQne | By James Bailey for CNN Business Perspectives https://t.co/xoaJ57qVCt",Sat Jan 26 22:00:12 +0000 2019,0.0,0.0,1.0,0.0
431,CNN,A manhunt is underway for a suspect believed to have killed 5 people in southeastern Louisiana. CNN's… https://t.co/KV54q0Pont,Sat Jan 26 21:50:21 +0000 2019,-0.7717,0.0,0.66,0.34
432,CNN,"BREAKING: Five people are dead after a string of Louisiana shootings, authorities say. The 21-year-old suspect is a… https://t.co/qnhGaBc7My",Sat Jan 26 21:45:04 +0000 2019,-0.7579,0.0,0.711,0.289
433,CNN,Germany rolls up refugee welcome mat to face off right-wing threat https://t.co/KkvnDPnHaL https://t.co/kYTCcgyyco,Sat Jan 26 21:30:06 +0000 2019,-0.1027,0.172,0.632,0.195
434,CNN,"Former Trump economic adviser Stephen Moore says the ""vast majority of Americans"" were not affected by the governme… https://t.co/Vv22sfOQxv",Sat Jan 26 21:30:00 +0000 2019,0.1139,0.074,0.926,0.0
435,CNN,"Lobbying activity in Washington surged to $3.4 billion last year — its highest level since 2010, a new tally shows… https://t.co/Js378XYXup",Sat Jan 26 21:15:06 +0000 2019,-0.0772,0.0,0.933,0.067
436,CNN,Ohio Sen. Sherrod Brown tells CNN’s Van Jones that he could defeat President Trump in Ohio and New York if he runs… https://t.co/5ttBEl2ucb,Sat Jan 26 21:00:01 +0000 2019,-0.4588,0.0,0.88,0.12
437,CNN,"From the EU to the UN, Venezuelan President Nicolas Maduro pressured to hold new elections https://t.co/eZl9clmrvK https://t.co/SWT0iUXQwb",Sat Jan 26 20:45:02 +0000 2019,-0.2263,0.0,0.894,0.106
438,CNN,"The government is finally open — at least for now. So, what happens next? We've got some answers.… https://t.co/cH9Dv1hv38",Sat Jan 26 20:30:11 +0000 2019,0.0,0.0,1.0,0.0
439,CNN,"Turkish troops shoot, wound three civilians in northern Iraq https://t.co/fkHKQtlwZm https://t.co/miBXXLjrqx",Sat Jan 26 20:15:09 +0000 2019,-0.34,0.0,0.806,0.194
440,BBC News (World),RT @BBCBreaking: US partial shutdown to be lifted temporarily as President Trump announces deal to fund government while talks go on https:…,Fri Jan 25 19:20:43 +0000 2019,0.0,0.0,1.0,0.0
441,BBC News (World),Brazil mining dam collapse leaves '200 missing' https://t.co/J9Ya6Ky9ja,Fri Jan 25 19:20:41 +0000 2019,-0.6597,0.0,0.526,0.474
442,BBC News (World),Zimbabwe's Mugabe 'lost $1m in stolen briefcase' https://t.co/Iif3J7SrWi,Fri Jan 25 18:17:21 +0000 2019,-0.6705,0.0,0.522,0.478
443,BBC News (World),RT @BBCSport: Lionel Messi has joined calls to continue the search for missing Cardiff City striker Emiliano Sala and pilot David Ibbotson.…,Fri Jan 25 18:07:05 +0000 2019,-0.296,0.0,0.905,0.095
444,BBC News (World),"""I will plead not guilty to these charges""

Roger Stone leaves court in Florida after he was charged with seven cou… https://t.co/2GBPG0Nb2M",Fri Jan 25 17:39:28 +0000 2019,-0.1451,0.092,0.753,0.155
445,BBC News (World),Bungaree: Indigenous man who helped Flinders explore Australia https://t.co/J5nkYn87oX,Fri Jan 25 17:21:40 +0000 2019,0.0,0.0,1.0,0.0
446,BBC News (World),Four dead in air collision on France-Italy border https://t.co/94ymVON8hh,Fri Jan 25 16:57:39 +0000 2019,-0.7783,0.0,0.507,0.493
447,BBC News (World),Mexico woman accused of killing newborn child after miscarriage freed https://t.co/OyHq1SmzyW,Fri Jan 25 16:43:05 +0000 2019,-0.5994,0.156,0.462,0.382
448,BBC News (World),Kenyan teacher killed 'after confiscating phone' https://t.co/dONS4UgjJy,Fri Jan 25 16:37:41 +0000 2019,-0.6705,0.0,0.571,0.429
449,BBC News (World),"Afghanistan's Ghani says 45,000 security personnel killed since 2014 https://t.co/IqnQpXGkZy",Fri Jan 25 16:31:08 +0000 2019,-0.4767,0.161,0.537,0.302
450,BBC News (World),"RT @BBCNews: Safia Mohamed was amazed to discover that one of the last men hanged in Wales was a Somali like her
#Longread 
https://t.co/Gk…",Fri Jan 25 16:24:38 +0000 2019,0.6908,0.213,0.787,0.0
451,BBC News (World),"RT @BBCWorld: The film recreates the events surrounding the notorious murder of two-year-old James Bulger

https://t.co/wkpqLFrWxG",Fri Jan 25 16:20:16 +0000 2019,-0.8225,0.0,0.648,0.352
452,BBC News (World),"The film recreates the events surrounding the notorious murder of two-year-old James Bulger

https://t.co/wkpqLFrWxG",Fri Jan 25 16:18:18 +0000 2019,-0.8225,0.0,0.612,0.388
453,BBC News (World),RT @BBCBreaking: Flights halted into New York's LaGuardia Airport due to air traffic control staff shortages as US shutdown continues https…,Fri Jan 25 15:16:34 +0000 2019,-0.1531,0.0,0.926,0.074
454,BBC News (World),"RT @BBCNews: Scientists say 2019 will see a much bigger CO2 rise than 2018

https://t.co/flZZJxEX8x",Fri Jan 25 14:59:05 +0000 2019,0.0,0.0,1.0,0.0
455,BBC News (World),"Facebook reportedly plans to integrate its messaging services on Instagram, WhatsApp and Facebook Messenger

https://t.co/8FsrK26jj3",Fri Jan 25 14:52:31 +0000 2019,0.0,0.0,1.0,0.0
456,BBC News (World),Afrikaans scrapped at South Africa's University of Pretoria https://t.co/HG9merp0TX,Fri Jan 25 14:41:50 +0000 2019,0.0,0.0,1.0,0.0
457,BBC News (World),"RT @BBCNews: Critically endangered angel sharks spotted off the Welsh coast 😲

[Tap to expand] https://t.co/1kD1ihpkDV https://t.co/rEz8uUn…",Fri Jan 25 14:27:13 +0000 2019,0.0,0.0,1.0,0.0
458,BBC News (World),"RT @BBCScotlandNews: Archive footage of haggis, the food much-loved by Scotland's Bard #BurnsNight2019 https://t.co/1wBSW6b8gm",Fri Jan 25 14:15:08 +0000 2019,0.0,0.0,1.0,0.0
459,BBC News (World),"Trump ally and political strategist, but who is Roger Stone? https://t.co/M38B4iYR2o",Fri Jan 25 13:42:38 +0000 2019,0.0,0.0,1.0,0.0
460,CBS News,"In New England, home prices fall as seas rise https://t.co/Mx1BaeK4rL https://t.co/O4jNVSDYEC",Sun Jan 27 07:03:03 +0000 2019,0.0,0.0,1.0,0.0
461,CBS News,California family says hacked Nest camera warned of North Korea missile attack https://t.co/B8QJYURbBM https://t.co/ji1bt79we5,Sun Jan 27 06:48:04 +0000 2019,-0.7845,0.0,0.582,0.418
462,CBS News,What opens again now that the government shutdown is over? https://t.co/pDm02zogJw https://t.co/i0c5v0CMWT,Sun Jan 27 06:33:03 +0000 2019,0.0,0.0,1.0,0.0
463,CBS News,Analysis: Blockbuster day in Washington deals blows to Trump https://t.co/yBqCRb23Yv https://t.co/lLE64UwUCI,Sun Jan 27 06:18:03 +0000 2019,0.5994,0.281,0.719,0.0
464,CBS News,"Quarter of U.S. jobs could be jeopardized by AI, research shows https://t.co/cmGrsyrSOU https://t.co/0Qu5GUKII7",Sun Jan 27 06:03:05 +0000 2019,0.0,0.0,1.0,0.0
465,CBS News,"Migrant children in U.S. are being held in unlicensed shelters, lawyers say https://t.co/Wy47luHwjl https://t.co/1Oukogwajs",Sun Jan 27 05:48:03 +0000 2019,0.0,0.0,1.0,0.0
466,CBS News,"""The Wizard of Oz"" returning to theaters for 80th anniversary https://t.co/HTIvd85KSO https://t.co/fltxy45S4w",Sun Jan 27 05:33:03 +0000 2019,0.0,0.0,1.0,0.0
467,CBS News,"Meek Mill, Jay-Z, and other high-profile supporters launch initiative for criminal justice reform… https://t.co/IVzXQjRFD3",Sun Jan 27 05:18:04 +0000 2019,0.4404,0.304,0.531,0.164
468,CBS News,"Formerly conjoined twins thriving after rare, complex surgery separated their brains https://t.co/iBDZ9vOUoi https://t.co/TH5WHPzCHw",Sun Jan 27 05:03:04 +0000 2019,0.0,0.0,1.0,0.0
469,CBS News,Conor Oberst and Phoebe Bridgers on keeping their collaboration under wraps https://t.co/ptEzRjB3RK https://t.co/I5xMMWVW6I,Sun Jan 27 04:48:03 +0000 2019,0.0,0.0,1.0,0.0
470,CBS News,What are the economic and security implications of Trump's Venezuela policy? https://t.co/e9OrdFQVjO https://t.co/5uC4UV6qy0,Sun Jan 27 04:33:03 +0000 2019,0.34,0.167,0.833,0.0
471,CBS News,"""Friendly fraud"": Documents show Facebook used games to make money off of kids https://t.co/2pFAyBfwHw https://t.co/Zf8IUgvJv5",Sun Jan 27 04:18:04 +0000 2019,0.4939,0.186,0.814,0.0
472,CBS News,Many Americans keep bank account secret from their partner https://t.co/APVYrbqlmh https://t.co/IFmJ6kdSHz,Sun Jan 27 03:48:03 +0000 2019,0.0,0.0,1.0,0.0
473,CBS News,"Sackler family, known for ties to prestigious institutions, stays quiet on opioid crisis accusations… https://t.co/4GRzN15O45",Sun Jan 27 03:33:03 +0000 2019,-0.6249,0.0,0.773,0.227
474,CBS News,The country’s busiest border crossing will allow 20 people to claim asylum a day. They used to take up to 100… https://t.co/Vo62yN29Wk,Sun Jan 27 03:18:03 +0000 2019,0.2263,0.087,0.913,0.0
475,CBS News,Make room for happiness: Gretchen Rubin on how to combat loneliness https://t.co/7SL58L1gBn https://t.co/6i6WSBaFQz,Sun Jan 27 03:03:04 +0000 2019,-0.1531,0.191,0.532,0.277
476,CBS News,Stranger holds umbrella for deputy saluting fallen officer in the rain https://t.co/3w4FghJFxs https://t.co/AMfOy7aJcx,Sun Jan 27 02:48:06 +0000 2019,-0.3612,0.0,0.828,0.172
477,CBS News,"""Pizzagate"" restaurant survives arson attempt and investigators have a suspect https://t.co/GTK9eFBqho https://t.co/TH1bynhMXm",Sun Jan 27 02:33:04 +0000 2019,-0.296,0.0,0.82,0.18
478,CBS News,Man who was once in prison's maximum-security wing is now a mayor https://t.co/rD4E9tMVIC https://t.co/tF6bB2aySy,Sun Jan 27 02:18:05 +0000 2019,0.0,0.0,1.0,0.0
479,CBS News,Renowned cookbook author Julia Turshen on why she loves leftovers https://t.co/AruGOBYhxw https://t.co/hwskO6gnmJ,Sun Jan 27 02:03:04 +0000 2019,0.5719,0.252,0.748,0.0
480,The New York Times,"RT @nytimesarts: The 91st Academy Awards are scheduled for Sunday, Feb. 24. Here's what you need to know about the Oscar nominations. https…",Sun Jan 27 04:18:22 +0000 2019,0.4588,0.12,0.88,0.0
481,The New York Times,RT @nytimesworld: The documents include a voluminous archive of material hacked from Russia’s Ministry of Internal Affairs that WikiLeaks h…,Sun Jan 27 04:00:10 +0000 2019,-0.4019,0.0,0.87,0.13
482,The New York Times,"RT @nytimesarts: ""Green Book."" ""The Upside."" Thirty years separate these films from “Driving Miss Daisy,"" but how much time has passed, rea…",Sun Jan 27 03:32:02 +0000 2019,-0.0772,0.0,0.942,0.058
483,The New York Times,The U.S. has embarked on a stealthy global campaign to prevent Chinese firms from building next-generation computer… https://t.co/5b32gVkpal,Sun Jan 27 03:15:03 +0000 2019,0.0,0.064,0.872,0.064
484,The New York Times,"RT @nytpolitics: As a guard at a nuclear facility in Nevada, Jennifer Glover endured months of harassment that she said culminated in a sex…",Sun Jan 27 03:00:09 +0000 2019,-0.5423,0.0,0.851,0.149
485,The New York Times,"According to 1 study, 99% of the U.S. population lives under light-polluted skies.

Idaho's international dark sky… https://t.co/h7I7Z3Y9Yg",Sun Jan 27 02:45:04 +0000 2019,0.0,0.0,1.0,0.0
486,The New York Times,"RT @kevinroose: New column: I went to Davos this year and came away with two main observations: 

1) CEOs are *obsessed* with AI and machin…",Sun Jan 27 02:30:09 +0000 2019,0.0,0.0,1.0,0.0
487,The New York Times,"Donald Trump and and his associates had more than 100 contacts with
Russians before the inauguration… https://t.co/oxCslp497Z",Sun Jan 27 02:15:07 +0000 2019,0.0,0.0,1.0,0.0
488,The New York Times,"RT @anniekarni: A confident Kushner told Dems he could ""land this plane."" Rep. Jeffries says: “If he thinks there is any daylight between H…",Sun Jan 27 01:53:05 +0000 2019,0.4939,0.127,0.873,0.0
489,The New York Times,"""The drinking subsided, the relationship soared and bad puns filled in where the booze had been."" Read more of our… https://t.co/vu8rMECk0T",Sun Jan 27 01:35:06 +0000 2019,-0.5423,0.0,0.851,0.149
490,The New York Times,RT @maggieNYT: One attendee at the POTUS meeting with Ginni Thomas denounced gay marriage as harming the fabric of the US. Gay marriage has…,Sun Jan 27 01:15:09 +0000 2019,-0.5574,0.0,0.865,0.135
491,The New York Times,Easter Island is eroding. The cedars of Lebanon are dying. America’s oldest national park is radically changing. Cl… https://t.co/FpW5g0Hd8w,Sun Jan 27 00:51:04 +0000 2019,0.0,0.0,1.0,0.0
492,The New York Times,A seemingly offhand remark in a high school lunchroom set off an investigation that uncovered an arsenal of weapons… https://t.co/lFpTC0BWue,Sun Jan 27 00:34:26 +0000 2019,0.0,0.0,1.0,0.0
493,The New York Times,Canada’s ambassador to China has resigned following a series of diplomatic missteps that further complicated alread… https://t.co/gc9NG5da4a,Sun Jan 27 00:17:04 +0000 2019,-0.25,0.0,0.882,0.118
494,The New York Times,RT @SherylNYT: Tick tock. Three weeks until another shutdown deadline. Lots of hurdles ahead and Trump is a wild card. Will Dems go for a b…,Sun Jan 27 00:00:11 +0000 2019,0.0,0.0,1.0,0.0
495,The New York Times,"“Everyone freaked out. Nothing like this had ever happened in my work before."" A mysterious painting was discovered… https://t.co/QPfjsWCNRl",Sat Jan 26 23:33:09 +0000 2019,0.0772,0.121,0.773,0.106
496,The New York Times,"""As universal as the English language is, all the different dialects we speak can make words we say everyday seem f… https://t.co/pyr70ZV6EI",Sat Jan 26 23:15:10 +0000 2019,0.0,0.0,1.0,0.0
497,The New York Times,RT @nytopinion: This is Loujain al-Hathloul. @NickKristof thinks she should be considered for the Nobel Peace Prize this year. https://t.co…,Sat Jan 26 23:00:03 +0000 2019,0.7783,0.274,0.726,0.0
498,The New York Times,"Ashes to ashes, dust to dust, human remains to soil: A bill in Washington state would make it first in the nation t… https://t.co/XNr3Y6R9Nk",Sat Jan 26 22:45:06 +0000 2019,0.0,0.0,1.0,0.0
499,The New York Times,"Was this the shutdown to end all shutdowns? The answer could be yes, amid calls from some in Congress who say the p… https://t.co/a0GG1fLsvY",Sat Jan 26 22:30:11 +0000 2019,0.4019,0.105,0.895,0.0
